# Linear Increase
# n, time(s)
364091, 0.9957939203999999
364092, 0.9958977912000002
364093, 0.993315402
364094, 1.0031826428000001
364095, 0.9957310474
364096, 0.9993639258999998
364097, 0.9986789493
364098, 0.9974923098000001
364099, 0.9964917723000001
364100, 0.9958642135000002
364101, 0.995641666
364102, 0.9944526541999998
364103, 0.9987617767000001
364104, 0.9992028806000001
364105, 0.9969644631
364106, 0.9898232871999999
364107, 0.9892713124999999
364108, 0.9892106051999999
364109, 0.9891201184000001
364110, 0.9948167957
364111, 0.9956116408
364112, 0.9897717836
364113, 0.996599807
364114, 0.9979438968999996
364115, 0.9998266776
364116, 0.9979562914000001
364117, 0.9921587977999999
364118, 0.9945179094000001
364119, 1.0026406782
364120, 0.9974896112
364121, 1.0007620757
364122, 1.0058752867999998
364123, 1.0021446910000003
364124, 1.0012524382000003
364125, 0.9996634559
364126, 0.9958850101
364127, 0.9981863807
364128, 0.9902882104000001
364129, 0.993542051
364130, 0.987599801
364131, 0.9922286788999999
364132, 0.9970141456999999
364133, 0.9974434242000001
364134, 0.9938340717
364135, 0.9951439773999999
364136, 0.9974417326000001
364137, 0.9972998226000002
364138, 0.9906118797
364139, 0.9963119970000001
364140, 0.9957899407999997
364141, 0.9999461657000002
364142, 0.9978019243
364143, 0.9997459018999999
364144, 0.9950240026999999
364145, 1.0015054494000002
364146, 1.0031957324
364147, 0.9990552325000002
364148, 1.0004698344999998
364149, 0.9930646801
364150, 0.9971779456000001
364151, 0.9989590450000001
364152, 1.0008575869
364153, 0.9964347040999998
364154, 0.9988676681000002
364155, 0.9993652985000001
364156, 0.9980678080999998
364157, 1.0026572362000001
364158, 0.9968435759000001
364159, 1.0066609074000001
364160, 0.9869825071999999
364161, 0.9865348593999999
364162, 0.9865253732999999
364163, 0.9840882302999999
364164, 0.9857010802000001
364165, 0.9827955038999999
364166, 0.9863187542
364167, 0.9886400261
364168, 0.9907005756
364169, 0.9888316765999999
364170, 0.9862384962
364171, 0.9832181242000001
364172, 0.9859611031
364173, 0.9839335841000001
364174, 0.9843149803
364175, 0.9823433996999998
364176, 0.9840969157
364177, 0.9897002995999999
364178, 0.9876268497
364179, 0.9884076114000001
364180, 0.9862552147999999
364181, 0.9857877434999999
364182, 0.9875540507
364183, 0.9873342725
364184, 0.9869210534999999
364185, 0.9891535492999999
364186, 0.9873522272
364187, 0.9883751775000003
364188, 0.987638242
364189, 0.98514031
364190, 0.9820693921
364191, 0.9834718144
364192, 0.9824682028000001
364193, 0.9862070729999999
364194, 0.9885311092
364195, 0.9841355292999999
364196, 0.9841134443999999
364197, 0.9841900219999999
364198, 0.9856470304
364199, 0.9857475992000001
364200, 0.985489806
364201, 0.9859965477999999
364202, 0.9887365307
364203, 0.9841435723
364204, 0.9866526139999999
364205, 0.9853486723000001
364206, 0.9848802214000001
364207, 0.9844294648
364208, 0.9857173429999998
364209, 0.9816388758000001
364210, 0.9843557419
364211, 0.9841130742
364212, 0.9856848965999999
364213, 0.9840275729999999
364214, 0.9855533737
364215, 0.9867247319000001
364216, 0.9892619904
364217, 0.9851557365
364218, 0.9863389411
364219, 0.9877021335
364220, 0.9883908333000001
364221, 0.9845747419999998
364222, 0.9840636075999999
364223, 0.9951935509000001
364224, 0.9946127747
364225, 1.0009232332
364226, 1.0010819684
364227, 0.9986744897000002
364228, 0.9975105568
364229, 1.001415867
364230, 0.9962407998
364231, 0.9949123801
364232, 1.0020841624
364233, 0.9969037745999998
364234, 1.0001852947
364235, 0.993431237
364236, 0.9995602346999999
364237, 0.9999494223000001
364238, 0.9947241666
364239, 0.9979583411
364240, 0.9928971825999999
364241, 0.9921774964000001
364242, 0.9953212366
364243, 1.0088168962
364244, 1.0067687855
364245, 0.9962211027000001
364246, 0.9928020099999999
364247, 0.9949524362000002
364248, 0.9954050471999999
364249, 1.0291160573
364250, 1.0002697548000001
364251, 1.0179066546000002
364252, 1.0057857928
364253, 0.9915869690999999
364254, 0.9928102442999999
364255, 0.9952918438999999
364256, 0.9912996022000001
364257, 0.9979519476000001
364258, 0.9974787998
364259, 0.9890924399
364260, 0.9914844811
364261, 0.989067046
364262, 0.9922968069
364263, 0.9915396935
364264, 0.9921815518000001
364265, 0.9909694328999998
364266, 1.0001949183999999
364267, 0.9968719213999998
364268, 0.9969506250999999
364269, 0.9896048872
364270, 0.9936207144000001
364271, 0.9941821675000002
364272, 0.9935052692999999
364273, 0.9882967329
364274, 0.9938118200000001
364275, 1.0099094588000002
364276, 1.0113907462
364277, 1.0215888411000003
