# Linear Increase
# n, time(s)
358570, 1.0047420792000001
358571, 1.0002722233
358572, 0.9898919023999999
358573, 0.9926150834999999
358574, 0.9934570465
358575, 0.9878358142
358576, 0.985767575
358577, 0.9855461462999999
358578, 0.9919363500000001
358579, 0.9904972819000001
358580, 1.0090059054
358581, 1.0158733496
358582, 1.0074411482
358583, 0.9983987759999999
358584, 1.0069190997
358585, 1.0119628815000001
358586, 0.9820184183
358587, 0.9695737851999999
358588, 0.96952654
358589, 0.9662991302999998
358590, 0.9640610157000001
358591, 0.9642115935
358592, 0.9645064117000001
358593, 0.9670041555
358594, 0.9680980045
358595, 0.9670425943
358596, 0.9703144959
358597, 0.9668265503000001
358598, 0.9661933945000001
358599, 0.9667333491000001
358600, 0.9643341583
358601, 0.9648177051000001
358602, 0.9679338127999999
358603, 0.9690857554999999
358604, 0.9692399303999999
358605, 0.9691321722999999
358606, 0.9663175153000001
358607, 0.9659214913999999
358608, 0.9696398423000001
358609, 0.9696144979
358610, 0.9662958822000001
358611, 0.9673980232000001
358612, 0.9654637366
358613, 0.9664795006000002
358614, 0.9685080582
358615, 0.9689571100000001
358616, 0.9678670171
358617, 0.9942367211
358618, 0.9949229641999999
358619, 1.0089156171
358620, 0.9912309682
358621, 0.9880053487
358622, 0.9913972574000001
358623, 0.9881712280999999
358624, 0.9911709933999999
358625, 0.9920503575999999
358626, 0.9951352471
358627, 0.9980625739000001
358628, 1.0014269545999999
358629, 0.998528924
358630, 0.9995951823999999
358631, 1.0002114636
358632, 0.9990812661999999
358633, 0.9887263385
358634, 1.0032297112
358635, 0.9938043301999999
358636, 0.9922090521
358637, 1.0090105656000001
358638, 1.0011059725
358639, 0.9941871026000001
358640, 0.9800911132000001
358641, 0.9932423590999999
358642, 0.9972170066
358643, 1.0007130414
358644, 0.9996663996999999
358645, 1.0046883363
358646, 0.9962085472999999
358647, 1.0034999746
358648, 0.9961106869
358649, 1.0041186488
358650, 0.9975879495000001
358651, 1.0007753758999998
358652, 0.9994176838000002
358653, 0.9983979443
358654, 1.0028917252
358655, 1.0098290826
358656, 0.9964814149000001
358657, 0.9985577968000001
358658, 1.0131659049
358659, 1.0106194926999998
358660, 1.0147968419999998
358661, 1.0008089267
358662, 0.9931481796
358663, 0.9959489747999999
358664, 0.9985835364
358665, 0.9971342469
358666, 0.9984831307
358667, 0.9988677624
358668, 0.9990207911999999
358669, 0.9920744292
358670, 0.9844278351999998
# Exponential Increase
# n, time(s)
362194, 0.9837824026666667
724388, 1.9709751356666665
1448776, 3.9894966186666667
2897552, 8.005349500666666
5795104, 16.20536863
11590208, 33.033530109
