# Linear Increase
# n, time(s)
2497469, 0.988124982
2497470, 0.9973219173333333
2497471, 0.9948286666666667
2497472, 0.9944956313333334
2497473, 0.9937316549999999
2497474, 1.0281052176666667
2497475, 1.0296056169999999
2497476, 1.0250300133333334
2497477, 1.021759705
2497478, 1.0780602426666668
2497479, 1.0370275183333333
2497480, 1.013495054
2497481, 1.027540814
2497482, 1.022244092
2497483, 1.021392525
2497484, 1.03129839
2497485, 1.0063886916666667
2497486, 1.0041373013333335
2497487, 1.0145000713333332
2497488, 1.0260673046666666
2497489, 1.0160636756666668
2497490, 1.0284811866666665
2497491, 1.019380688
2497492, 1.0132489610000002
2497493, 1.0097024303333333
2497494, 1.0093222053333335
2497495, 1.0054588373333333
2497496, 1.0182003593333333
2497497, 1.025596506
2497498, 1.0377381613333334
2497499, 1.007074963
# Exponential Increase
# n, time(s)
2497469, 1.009279665
4994938, 2.056339481
9989876, 4.311853112333334
19979752, 8.833590228666667
39959504, 17.826171316
